order_id,order_date,region,product_category,quantity,sales,profit
6824,2023-10-12 07:00:00,East,Electronics,4,125,99
6825,2023-10-12 08:00:00,West,Office Supplies,1,435,94
6826,2023-10-12 09:00:00,East,Electronics,4,371,76
6827,2023-10-12 10:00:00,East,Electronics,1,402,108
6828,2023-10-12 11:00:00,North,Furniture,1,230,137
6829,2023-10-12 12:00:00,East,Electronics,4,368,56
6830,2023-10-12 13:00:00,South,Electronics,4,341,5
6831,2023-10-12 14:00:00,East,Electronics,2,333,49
6832,2023-10-12 15:00:00,South,Furniture,1,30,122
6833,2023-10-12 16:00:00,East,Electronics,4,386,44
6834,2023-10-12 17:00:00,West,Electronics,2,379,15
6835,2023-10-12 18:00:00,West,Electronics,2,340,130
6836,2023-10-12 19:00:00,North,Office Supplies,1,403,100
6837,2023-10-12 20:00:00,East,Furniture,3,36,139
6838,2023-10-12 21:00:00,South,Office Supplies,4,389,43
6839,2023-10-12 22:00:00,South,Furniture,4,355,48
6840,2023-10-12 23:00:00,East,Furniture,4,85,61
6841,2023-10-13 00:00:00,South,Office Supplies,4,393,45
6842,2023-10-13 01:00:00,West,Furniture,4,132,43
6843,2023-10-13 02:00:00,South,Furniture,4,151,26
6844,2023-10-13 03:00:00,North,Office Supplies,2,435,50
6845,2023-10-13 04:00:00,West,Electronics,1,90,7
6846,2023-10-13 05:00:00,West,Furniture,2,432,137
6847,2023-10-13 06:00:00,West,Office Supplies,4,80,60
6848,2023-10-13 07:00:00,East,Furniture,1,463,71
6849,2023-10-13 08:00:00,East,Office Supplies,4,476,93
6850,2023-10-13 09:00:00,West,Electronics,1,333,101
6851,2023-10-13 10:00:00,East,Furniture,2,263,113
6852,2023-10-13 11:00:00,South,Electronics,1,328,45
6853,2023-10-13 12:00:00,East,Electronics,2,24,33
6854,2023-10-13 13:00:00,East,Office Supplies,4,389,107
6855,2023-10-13 14:00:00,West,Furniture,1,336,115
6856,2023-10-13 15:00:00,North,Furniture,3,40,113
6857,2023-10-13 16:00:00,North,Furniture,3,205,15
6858,2023-10-13 17:00:00,North,Furniture,2,228,99
6859,2023-10-13 18:00:00,South,Furniture,2,250,136
6860,2023-10-13 19:00:00,East,Office Supplies,2,33,97
6861,2023-10-13 20:00:00,North,Furniture,2,371,58
6862,2023-10-13 21:00:00,West,Electronics,4,98,125
6863,2023-10-13 22:00:00,North,Electronics,3,488,6
6864,2023-10-13 23:00:00,North,Furniture,2,201,104
6865,2023-10-14 00:00:00,East,Office Supplies,1,97,82
6866,2023-10-14 01:00:00,East,Office Supplies,1,316,52
6867,2023-10-14 02:00:00,East,Furniture,4,291,72
6868,2023-10-14 03:00:00,South,Electronics,2,70,48
6869,2023-10-14 04:00:00,South,Furniture,1,276,132
6870,2023-10-14 05:00:00,North,Furniture,2,315,98
6871,2023-10-14 06:00:00,East,Furniture,1,37,87
6872,2023-10-14 07:00:00,North,Office Supplies,4,309,23
6873,2023-10-14 08:00:00,West,Office Supplies,1,237,66
6874,2023-10-14 09:00:00,West,Electronics,2,464,147
6875,2023-10-14 10:00:00,East,Electronics,2,119,71
6876,2023-10-14 11:00:00,East,Furniture,4,168,90
6877,2023-10-14 12:00:00,West,Electronics,3,404,88
6878,2023-10-14 13:00:00,East,Furniture,2,174,129
6879,2023-10-14 14:00:00,South,Electronics,3,454,11
6880,2023-10-14 15:00:00,South,Furniture,2,414,133
6881,2023-10-14 16:00:00,East,Office Supplies,4,395,26
6882,2023-10-14 17:00:00,West,Furniture,1,121,61
6883,2023-10-14 18:00:00,North,Office Supplies,3,134,98
6884,2023-10-14 19:00:00,East,Office Supplies,1,289,129
6885,2023-10-14 20:00:00,East,Electronics,4,111,77
6886,2023-10-14 21:00:00,North,Electronics,4,458,31
6887,2023-10-14 22:00:00,East,Office Supplies,4,430,42
6888,2023-10-14 23:00:00,North,Furniture,2,425,132
6889,2023-10-15 00:00:00,West,Furniture,2,40,80
6890,2023-10-15 01:00:00,South,Electronics,2,139,145
6891,2023-10-15 02:00:00,West,Furniture,2,427,101
6892,2023-10-15 03:00:00,South,Furniture,3,38,147
6893,2023-10-15 04:00:00,North,Furniture,4,43,84
6894,2023-10-15 05:00:00,South,Office Supplies,3,45,102
6895,2023-10-15 06:00:00,West,Office Supplies,2,172,52
6896,2023-10-15 07:00:00,South,Furniture,1,320,19
6897,2023-10-15 08:00:00,North,Electronics,3,383,103
6898,2023-10-15 09:00:00,South,Furniture,1,432,44
6899,2023-10-15 10:00:00,East,Electronics,2,221,34
6900,2023-10-15 11:00:00,West,Office Supplies,3,158,116
6901,2023-10-15 12:00:00,East,Furniture,3,299,27
6902,2023-10-15 13:00:00,North,Furniture,3,43,13
6903,2023-10-15 14:00:00,South,Electronics,1,31,39
6904,2023-10-15 15:00:00,East,Electronics,2,154,53
6905,2023-10-15 16:00:00,East,Furniture,4,443,100
6906,2023-10-15 17:00:00,South,Furniture,4,100,20
6907,2023-10-15 18:00:00,South,Electronics,2,374,36
6908,2023-10-15 19:00:00,West,Office Supplies,3,89,29
6909,2023-10-15 20:00:00,East,Electronics,4,223,98
6910,2023-10-15 21:00:00,East,Furniture,3,98,41
6911,2023-10-15 22:00:00,North,Office Supplies,2,499,41
6912,2023-10-15 23:00:00,West,Office Supplies,1,298,49
6913,2023-10-16 00:00:00,North,Office Supplies,3,218,140
6914,2023-10-16 01:00:00,East,Office Supplies,1,398,40
6915,2023-10-16 02:00:00,North,Furniture,1,313,122
6916,2023-10-16 03:00:00,East,Office Supplies,2,434,86
6917,2023-10-16 04:00:00,East,Electronics,2,304,107
6918,2023-10-16 05:00:00,North,Electronics,1,447,142
6919,2023-10-16 06:00:00,North,Electronics,1,175,5
6920,2023-10-16 07:00:00,South,Furniture,4,95,147
6921,2023-10-16 08:00:00,South,Office Supplies,4,238,100
6922,2023-10-16 09:00:00,South,Electronics,2,343,96
6923,2023-10-16 10:00:00,East,Electronics,3,296,91
6924,2023-10-16 11:00:00,North,Electronics,1,284,135
6925,2023-10-16 12:00:00,West,Office Supplies,3,68,119
6926,2023-10-16 13:00:00,East,Electronics,1,117,36
6927,2023-10-16 14:00:00,West,Office Supplies,2,312,60
6928,2023-10-16 15:00:00,North,Office Supplies,3,40,82
6929,2023-10-16 16:00:00,East,Office Supplies,2,463,103
6930,2023-10-16 17:00:00,West,Furniture,1,42,108
6931,2023-10-16 18:00:00,West,Furniture,2,491,46
6932,2023-10-16 19:00:00,South,Office Supplies,3,157,77
6933,2023-10-16 20:00:00,South,Office Supplies,4,249,64
6934,2023-10-16 21:00:00,South,Furniture,2,345,45
6935,2023-10-16 22:00:00,East,Furniture,3,424,8
6936,2023-10-16 23:00:00,North,Office Supplies,2,376,80
6937,2023-10-17 00:00:00,North,Furniture,2,48,5
6938,2023-10-17 01:00:00,South,Electronics,4,334,18
6939,2023-10-17 02:00:00,South,Office Supplies,3,443,142
6940,2023-10-17 03:00:00,South,Office Supplies,3,40,101
6941,2023-10-17 04:00:00,West,Furniture,3,361,46
6942,2023-10-17 05:00:00,South,Electronics,1,118,126
6943,2023-10-17 06:00:00,West,Furniture,2,82,52
6944,2023-10-17 07:00:00,North,Electronics,4,321,22
6945,2023-10-17 08:00:00,East,Electronics,3,152,93
6946,2023-10-17 09:00:00,East,Office Supplies,4,34,80
6947,2023-10-17 10:00:00,East,Electronics,1,124,64
6948,2023-10-17 11:00:00,East,Office Supplies,1,130,13
6949,2023-10-17 12:00:00,West,Electronics,4,358,31
6950,2023-10-17 13:00:00,West,Office Supplies,3,355,105
6951,2023-10-17 14:00:00,South,Electronics,4,443,87
6952,2023-10-17 15:00:00,West,Furniture,3,130,58
6953,2023-10-17 16:00:00,South,Electronics,3,382,90
6954,2023-10-17 17:00:00,South,Furniture,1,362,86
6955,2023-10-17 18:00:00,East,Electronics,4,23,147
6956,2023-10-17 19:00:00,West,Electronics,1,488,101
6957,2023-10-17 20:00:00,West,Office Supplies,2,171,107
6958,2023-10-17 21:00:00,South,Electronics,1,61,44
6959,2023-10-17 22:00:00,South,Electronics,3,394,68
6960,2023-10-17 23:00:00,North,Electronics,4,45,139
6961,2023-10-18 00:00:00,North,Furniture,2,381,6
6962,2023-10-18 01:00:00,South,Office Supplies,2,213,34
6963,2023-10-18 02:00:00,North,Office Supplies,2,379,56
6964,2023-10-18 03:00:00,North,Electronics,2,27,105
6965,2023-10-18 04:00:00,South,Electronics,4,92,107
6966,2023-10-18 05:00:00,South,Furniture,3,469,37
6967,2023-10-18 06:00:00,West,Electronics,2,97,13
6968,2023-10-18 07:00:00,South,Office Supplies,3,167,15
6969,2023-10-18 08:00:00,South,Office Supplies,1,341,128
6970,2023-10-18 09:00:00,East,Furniture,3,87,80
6971,2023-10-18 10:00:00,West,Furniture,2,374,142
6972,2023-10-18 11:00:00,West,Office Supplies,1,202,58
6973,2023-10-18 12:00:00,West,Furniture,1,353,79
6974,2023-10-18 13:00:00,East,Electronics,1,104,101
6975,2023-10-18 14:00:00,South,Electronics,2,98,9
6976,2023-10-18 15:00:00,West,Furniture,3,58,28
6977,2023-10-18 16:00:00,West,Office Supplies,4,325,35
6978,2023-10-18 17:00:00,North,Furniture,3,39,110
6979,2023-10-18 18:00:00,West,Office Supplies,2,89,48
6980,2023-10-18 19:00:00,South,Furniture,2,175,28
6981,2023-10-18 20:00:00,South,Furniture,1,136,122
6982,2023-10-18 21:00:00,North,Furniture,3,387,16
6983,2023-10-18 22:00:00,West,Electronics,2,446,89
6984,2023-10-18 23:00:00,West,Electronics,2,469,119
6985,2023-10-19 00:00:00,West,Office Supplies,4,47,29
6986,2023-10-19 01:00:00,East,Furniture,3,394,121
6987,2023-10-19 02:00:00,West,Electronics,1,117,146
6988,2023-10-19 03:00:00,South,Furniture,1,481,76
6989,2023-10-19 04:00:00,South,Office Supplies,1,348,33
6990,2023-10-19 05:00:00,East,Electronics,3,170,29
6991,2023-10-19 06:00:00,East,Office Supplies,2,383,91
6992,2023-10-19 07:00:00,West,Electronics,2,438,104
6993,2023-10-19 08:00:00,North,Furniture,4,41,144
6994,2023-10-19 09:00:00,East,Office Supplies,4,280,144
6995,2023-10-19 10:00:00,East,Electronics,2,79,86
6996,2023-10-19 11:00:00,West,Electronics,2,444,104
6997,2023-10-19 12:00:00,West,Furniture,3,432,23
6998,2023-10-19 13:00:00,East,Office Supplies,4,182,116
6999,2023-10-19 14:00:00,North,Office Supplies,1,133,57
7000,2023-10-19 15:00:00,East,Office Supplies,1,373,39
7001,2023-10-19 16:00:00,West,Furniture,1,215,117
7002,2023-10-19 17:00:00,West,Electronics,1,64,71
7003,2023-10-19 18:00:00,East,Electronics,2,132,55
7004,2023-10-19 19:00:00,North,Office Supplies,2,412,109
7005,2023-10-19 20:00:00,East,Electronics,3,198,47
7006,2023-10-19 21:00:00,East,Office Supplies,1,289,39
7007,2023-10-19 22:00:00,West,Furniture,2,344,19
7008,2023-10-19 23:00:00,North,Furniture,2,389,148
7009,2023-10-20 00:00:00,South,Furniture,2,75,103
7010,2023-10-20 01:00:00,North,Office Supplies,1,386,73
7011,2023-10-20 02:00:00,East,Electronics,2,366,89
7012,2023-10-20 03:00:00,East,Furniture,4,286,34
7013,2023-10-20 04:00:00,East,Office Supplies,1,433,92
7014,2023-10-20 05:00:00,North,Office Supplies,1,134,50
7015,2023-10-20 06:00:00,West,Furniture,4,376,64
7016,2023-10-20 07:00:00,East,Furniture,3,186,83
7017,2023-10-20 08:00:00,East,Furniture,3,373,28
7018,2023-10-20 09:00:00,North,Electronics,1,134,18
7019,2023-10-20 10:00:00,South,Electronics,1,427,43
7020,2023-10-20 11:00:00,South,Office Supplies,1,99,12
7021,2023-10-20 12:00:00,West,Furniture,4,333,84
7022,2023-10-20 13:00:00,West,Furniture,2,305,85
7023,2023-10-20 14:00:00,East,Electronics,4,427,45
7024,2023-10-20 15:00:00,North,Furniture,2,342,39
7025,2023-10-20 16:00:00,East,Office Supplies,2,48,58
7026,2023-10-20 17:00:00,West,Furniture,3,61,22
7027,2023-10-20 18:00:00,North,Electronics,4,479,25
7028,2023-10-20 19:00:00,North,Office Supplies,4,138,46
7029,2023-10-20 20:00:00,West,Office Supplies,1,81,69
7030,2023-10-20 21:00:00,South,Furniture,4,174,140
7031,2023-10-20 22:00:00,South,Office Supplies,2,304,118
7032,2023-10-20 23:00:00,North,Furniture,2,469,105
7033,2023-10-21 00:00:00,East,Furniture,4,460,65
7034,2023-10-21 01:00:00,South,Electronics,3,208,14
7035,2023-10-21 02:00:00,East,Office Supplies,3,304,11
7036,2023-10-21 03:00:00,South,Furniture,1,123,39
7037,2023-10-21 04:00:00,South,Furniture,1,76,95
7038,2023-10-21 05:00:00,East,Furniture,2,476,46
7039,2023-10-21 06:00:00,West,Office Supplies,4,330,92
7040,2023-10-21 07:00:00,South,Office Supplies,2,391,33
7041,2023-10-21 08:00:00,South,Office Supplies,2,191,42
7042,2023-10-21 09:00:00,East,Furniture,4,403,6
7043,2023-10-21 10:00:00,West,Office Supplies,2,175,29
7044,2023-10-21 11:00:00,South,Furniture,2,184,42
7045,2023-10-21 12:00:00,South,Office Supplies,3,426,63
7046,2023-10-21 13:00:00,West,Office Supplies,1,352,110
7047,2023-10-21 14:00:00,South,Furniture,3,88,11
7048,2023-10-21 15:00:00,West,Office Supplies,1,499,112
7049,2023-10-21 16:00:00,West,Furniture,1,495,45
7050,2023-10-21 17:00:00,East,Office Supplies,1,77,109
7051,2023-10-21 18:00:00,North,Office Supplies,3,226,98
7052,2023-10-21 19:00:00,West,Office Supplies,4,491,28
7053,2023-10-21 20:00:00,East,Office Supplies,2,435,40
7054,2023-10-21 21:00:00,North,Electronics,4,104,84
7055,2023-10-21 22:00:00,South,Furniture,4,344,142
7056,2023-10-21 23:00:00,North,Electronics,1,120,25
7057,2023-10-22 00:00:00,West,Office Supplies,1,311,31
7058,2023-10-22 01:00:00,West,Office Supplies,3,270,59
7059,2023-10-22 02:00:00,West,Furniture,3,239,89
7060,2023-10-22 03:00:00,West,Furniture,2,179,137
7061,2023-10-22 04:00:00,West,Furniture,4,206,121
7062,2023-10-22 05:00:00,East,Furniture,4,403,63
7063,2023-10-22 06:00:00,West,Office Supplies,2,463,78
7064,2023-10-22 07:00:00,East,Furniture,1,106,38
7065,2023-10-22 08:00:00,South,Electronics,3,483,56
7066,2023-10-22 09:00:00,West,Furniture,2,349,138
7067,2023-10-22 10:00:00,West,Furniture,4,368,146
7068,2023-10-22 11:00:00,North,Electronics,2,174,63
7069,2023-10-22 12:00:00,South,Electronics,2,374,61
7070,2023-10-22 13:00:00,West,Electronics,4,299,124
7071,2023-10-22 14:00:00,West,Electronics,4,362,41
7072,2023-10-22 15:00:00,South,Furniture,3,342,36
7073,2023-10-22 16:00:00,East,Electronics,3,183,24
7074,2023-10-22 17:00:00,West,Office Supplies,4,417,130
7075,2023-10-22 18:00:00,North,Furniture,3,87,85
7076,2023-10-22 19:00:00,West,Office Supplies,3,447,113
7077,2023-10-22 20:00:00,North,Furniture,3,451,56
7078,2023-10-22 21:00:00,North,Furniture,4,381,92
7079,2023-10-22 22:00:00,West,Office Supplies,1,394,89
7080,2023-10-22 23:00:00,West,Electronics,1,307,83
7081,2023-10-23 00:00:00,North,Electronics,3,231,143
7082,2023-10-23 01:00:00,South,Office Supplies,1,139,105
7083,2023-10-23 02:00:00,South,Electronics,3,420,64
7084,2023-10-23 03:00:00,West,Furniture,1,496,124
7085,2023-10-23 04:00:00,East,Furniture,1,204,130
7086,2023-10-23 05:00:00,South,Furniture,2,442,16
7087,2023-10-23 06:00:00,West,Electronics,3,435,106
7088,2023-10-23 07:00:00,South,Electronics,1,471,116
7089,2023-10-23 08:00:00,East,Office Supplies,1,235,44
7090,2023-10-23 09:00:00,West,Furniture,2,149,23
7091,2023-10-23 10:00:00,East,Office Supplies,1,97,91
7092,2023-10-23 11:00:00,West,Electronics,2,189,104
7093,2023-10-23 12:00:00,East,Office Supplies,1,57,84
7094,2023-10-23 13:00:00,South,Electronics,2,74,11
7095,2023-10-23 14:00:00,South,Furniture,2,458,81
7096,2023-10-23 15:00:00,East,Furniture,4,309,59
7097,2023-10-23 16:00:00,East,Electronics,3,65,95
7098,2023-10-23 17:00:00,East,Electronics,4,190,143
7099,2023-10-23 18:00:00,West,Electronics,3,149,149
7100,2023-10-23 19:00:00,South,Furniture,1,183,70
7101,2023-10-23 20:00:00,West,Electronics,3,89,71
7102,2023-10-23 21:00:00,South,Furniture,4,311,102
7103,2023-10-23 22:00:00,North,Office Supplies,3,425,118
7104,2023-10-23 23:00:00,West,Furniture,4,88,17
7105,2023-10-24 00:00:00,South,Office Supplies,3,441,25
7106,2023-10-24 01:00:00,South,Furniture,1,124,148
7107,2023-10-24 02:00:00,West,Furniture,1,73,139
7108,2023-10-24 03:00:00,West,Electronics,3,425,88
7109,2023-10-24 04:00:00,South,Furniture,3,387,116
7110,2023-10-24 05:00:00,West,Electronics,1,478,130
7111,2023-10-24 06:00:00,East,Electronics,3,382,82
7112,2023-10-24 07:00:00,West,Electronics,2,267,90
7113,2023-10-24 08:00:00,West,Furniture,1,434,109
7114,2023-10-24 09:00:00,West,Electronics,1,328,80
7115,2023-10-24 10:00:00,South,Office Supplies,4,392,117
7116,2023-10-24 11:00:00,East,Office Supplies,4,125,35
7117,2023-10-24 12:00:00,North,Furniture,2,368,108
7118,2023-10-24 13:00:00,North,Electronics,3,334,72
7119,2023-10-24 14:00:00,East,Office Supplies,2,116,31
7120,2023-10-24 15:00:00,East,Furniture,3,361,141
7121,2023-10-24 16:00:00,East,Furniture,4,452,97
7122,2023-10-24 17:00:00,South,Furniture,3,46,20
7123,2023-10-24 18:00:00,North,Furniture,4,91,115
7124,2023-10-24 19:00:00,East,Furniture,1,397,117
7125,2023-10-24 20:00:00,South,Electronics,1,204,17
7126,2023-10-24 21:00:00,North,Electronics,3,153,64
7127,2023-10-24 22:00:00,West,Electronics,4,193,83
7128,2023-10-24 23:00:00,South,Electronics,2,300,141
7129,2023-10-25 00:00:00,North,Furniture,4,117,124
7130,2023-10-25 01:00:00,South,Furniture,4,412,129
7131,2023-10-25 02:00:00,North,Office Supplies,4,83,112
7132,2023-10-25 03:00:00,North,Office Supplies,1,434,36
7133,2023-10-25 04:00:00,West,Electronics,4,422,59
7134,2023-10-25 05:00:00,South,Furniture,3,132,30
7135,2023-10-25 06:00:00,East,Office Supplies,1,84,113
7136,2023-10-25 07:00:00,West,Office Supplies,1,235,132
7137,2023-10-25 08:00:00,West,Office Supplies,1,373,86
7138,2023-10-25 09:00:00,North,Office Supplies,4,420,40
7139,2023-10-25 10:00:00,East,Electronics,2,309,101
7140,2023-10-25 11:00:00,South,Furniture,4,439,88
7141,2023-10-25 12:00:00,East,Electronics,4,416,135
7142,2023-10-25 13:00:00,East,Office Supplies,2,334,63
7143,2023-10-25 14:00:00,East,Office Supplies,4,108,10
7144,2023-10-25 15:00:00,East,Furniture,3,266,46
7145,2023-10-25 16:00:00,East,Furniture,2,351,61
7146,2023-10-25 17:00:00,North,Electronics,3,168,77
7147,2023-10-25 18:00:00,North,Furniture,3,376,50
7148,2023-10-25 19:00:00,West,Electronics,1,385,116
7149,2023-10-25 20:00:00,North,Electronics,1,468,92
7150,2023-10-25 21:00:00,West,Office Supplies,2,259,60
7151,2023-10-25 22:00:00,West,Electronics,4,25,127
7152,2023-10-25 23:00:00,South,Office Supplies,3,256,30
7153,2023-10-26 00:00:00,East,Electronics,4,384,54
7154,2023-10-26 01:00:00,North,Electronics,3,286,134
7155,2023-10-26 02:00:00,South,Furniture,1,355,110
7156,2023-10-26 03:00:00,North,Furniture,1,425,112
7157,2023-10-26 04:00:00,West,Office Supplies,1,257,11
7158,2023-10-26 05:00:00,North,Furniture,2,158,84
7159,2023-10-26 06:00:00,East,Electronics,3,184,53
7160,2023-10-26 07:00:00,West,Office Supplies,4,301,50
7161,2023-10-26 08:00:00,West,Office Supplies,3,204,69
7162,2023-10-26 09:00:00,South,Office Supplies,4,173,6
7163,2023-10-26 10:00:00,East,Electronics,4,125,83
7164,2023-10-26 11:00:00,West,Furniture,4,168,68
7165,2023-10-26 12:00:00,East,Office Supplies,3,204,104
7166,2023-10-26 13:00:00,North,Electronics,1,429,64
7167,2023-10-26 14:00:00,East,Furniture,2,290,93
7168,2023-10-26 15:00:00,West,Furniture,2,378,141
7169,2023-10-26 16:00:00,South,Office Supplies,1,210,19
7170,2023-10-26 17:00:00,West,Electronics,2,182,10
7171,2023-10-26 18:00:00,East,Furniture,4,414,49
7172,2023-10-26 19:00:00,East,Electronics,2,220,80
7173,2023-10-26 20:00:00,West,Furniture,3,125,110
7174,2023-10-26 21:00:00,East,Office Supplies,1,234,70
7175,2023-10-26 22:00:00,North,Office Supplies,1,343,133
7176,2023-10-26 23:00:00,West,Furniture,1,497,96
7177,2023-10-27 00:00:00,South,Electronics,1,239,34
7178,2023-10-27 01:00:00,West,Furniture,3,364,14
7179,2023-10-27 02:00:00,North,Electronics,4,489,113
7180,2023-10-27 03:00:00,North,Furniture,4,236,33
7181,2023-10-27 04:00:00,North,Office Supplies,4,493,73
7182,2023-10-27 05:00:00,North,Electronics,2,453,140
7183,2023-10-27 06:00:00,North,Office Supplies,4,48,143
7184,2023-10-27 07:00:00,South,Electronics,2,257,40
7185,2023-10-27 08:00:00,East,Furniture,3,83,13
7186,2023-10-27 09:00:00,North,Office Supplies,2,444,139
7187,2023-10-27 10:00:00,North,Office Supplies,4,115,22
7188,2023-10-27 11:00:00,West,Electronics,1,173,141
7189,2023-10-27 12:00:00,South,Electronics,3,47,138
7190,2023-10-27 13:00:00,South,Electronics,4,359,49
7191,2023-10-27 14:00:00,East,Office Supplies,4,195,83
7192,2023-10-27 15:00:00,South,Furniture,4,270,91
7193,2023-10-27 16:00:00,West,Electronics,3,213,125
7194,2023-10-27 17:00:00,West,Furniture,1,298,148
7195,2023-10-27 18:00:00,East,Electronics,1,58,134
7196,2023-10-27 19:00:00,West,Furniture,1,88,45
7197,2023-10-27 20:00:00,North,Electronics,4,296,18
7198,2023-10-27 21:00:00,North,Furniture,2,139,31
7199,2023-10-27 22:00:00,West,Office Supplies,4,105,85
7200,2023-10-27 23:00:00,East,Electronics,1,196,77
7201,2023-10-28 00:00:00,South,Electronics,3,478,14
7202,2023-10-28 01:00:00,East,Office Supplies,2,113,97
7203,2023-10-28 02:00:00,South,Electronics,2,111,136
7204,2023-10-28 03:00:00,West,Electronics,4,439,89
7205,2023-10-28 04:00:00,West,Office Supplies,3,100,105
7206,2023-10-28 05:00:00,North,Office Supplies,2,360,6
7207,2023-10-28 06:00:00,South,Furniture,1,440,93
7208,2023-10-28 07:00:00,East,Office Supplies,4,247,125
7209,2023-10-28 08:00:00,West,Office Supplies,4,402,34
7210,2023-10-28 09:00:00,East,Electronics,1,492,13
7211,2023-10-28 10:00:00,North,Office Supplies,1,107,133
7212,2023-10-28 11:00:00,South,Electronics,1,369,60
7213,2023-10-28 12:00:00,South,Office Supplies,2,147,60
7214,2023-10-28 13:00:00,West,Office Supplies,3,317,65
